method,n,threads,repeat,elapsed_seconds
openmp_task_dag_blocked,5000,10,2,0.544025965
openmp_task_dag_blocked,5000,10,3,0.539268176
openmp_task_dag_blocked,5000,10,4,0.5415451
openmp_task_dag_blocked,5000,11,0,0.494674162
openmp_task_dag_blocked,5000,11,1,0.495109683
openmp_task_dag_blocked,5000,11,2,0.496119185
openmp_task_dag_blocked,5000,11,3,0.495903326
openmp_task_dag_blocked,5000,11,4,0.494853884
openmp_task_dag_blocked,5000,12,0,0.460392229
openmp_task_dag_blocked,5000,12,1,0.464587397
openmp_task_dag_blocked,5000,12,2,0.462849992
openmp_task_dag_blocked,5000,12,3,0.463615874
openmp_task_dag_blocked,5000,12,4,0.462475935
openmp_task_dag_blocked,5000,13,0,0.429979239
openmp_task_dag_blocked,5000,13,1,0.427259011
openmp_task_dag_blocked,5000,13,2,0.429957061
openmp_task_dag_blocked,5000,13,3,0.429643204
openmp_task_dag_blocked,5000,13,4,0.429711098
openmp_task_dag_blocked,5000,14,0,0.403895892
openmp_task_dag_blocked,5000,14,1,0.405152285
openmp_task_dag_blocked,5000,14,2,0.403812771
openmp_task_dag_blocked,5000,14,3,0.403331226
openmp_task_dag_blocked,5000,14,4,0.404858714
openmp_task_dag_blocked,5000,15,0,0.378310621
openmp_task_dag_blocked,5000,15,1,0.377905691
openmp_task_dag_blocked,5000,15,2,0.380048716
openmp_task_dag_blocked,5000,15,3,0.377586696
openmp_task_dag_blocked,5000,15,4,0.378566238
openmp_task_dag_blocked,5000,16,0,0.361853276
openmp_task_dag_blocked,5000,16,1,0.361612684
openmp_task_dag_blocked,5000,16,2,0.361493098
openmp_task_dag_blocked,5000,16,3,0.364154047
openmp_task_dag_blocked,5000,16,4,0.363832312
openmp_task_dag_blocked,5000,17,0,0.339512571
openmp_task_dag_blocked,5000,17,1,0.342397059
openmp_task_dag_blocked,5000,17,2,0.342515017
openmp_task_dag_blocked,5000,17,3,0.341560867
openmp_task_dag_blocked,5000,17,4,0.341950108
openmp_task_dag_blocked,5000,18,0,0.326268421
openmp_task_dag_blocked,5000,18,1,0.325762339
openmp_task_dag_blocked,5000,18,2,0.325685394
openmp_task_dag_blocked,5000,18,3,0.327647322
openmp_task_dag_blocked,5000,18,4,0.325973276
openmp_task_dag_blocked,5000,19,0,0.311028735
openmp_task_dag_blocked,5000,19,1,0.311773527
openmp_task_dag_blocked,5000,19,2,0.311372932
openmp_task_dag_blocked,5000,19,3,0.31226663
openmp_task_dag_blocked,5000,19,4,0.310599469
openmp_task_dag_blocked,5000,20,0,0.299669789
openmp_task_dag_blocked,5000,20,1,0.298567975
openmp_task_dag_blocked,5000,20,2,0.299745012
openmp_task_dag_blocked,5000,20,3,0.29954579
openmp_task_dag_blocked,5000,20,4,0.299627948
openmp_task_dag_blocked,5000,21,0,0.289379433
openmp_task_dag_blocked,5000,21,1,0.288787362
openmp_task_dag_blocked,5000,21,2,0.289204608
openmp_task_dag_blocked,5000,21,3,0.289882182
openmp_task_dag_blocked,5000,21,4,0.28716277
openmp_task_dag_blocked,5000,22,0,0.276361854
openmp_task_dag_blocked,5000,22,1,0.275885366
openmp_task_dag_blocked,5000,22,2,0.276291198
openmp_task_dag_blocked,5000,22,3,0.277347256
openmp_task_dag_blocked,5000,22,4,0.278405414
openmp_task_dag_blocked,5000,23,0,0.26808847
openmp_task_dag_blocked,5000,23,1,0.268725606
openmp_task_dag_blocked,5000,23,2,0.26937069
openmp_task_dag_blocked,5000,23,3,0.269130191
openmp_task_dag_blocked,5000,23,4,0.269711323
openmp_task_dag_blocked,5000,24,0,0.259553023
openmp_task_dag_blocked,5000,24,1,0.260812285
openmp_task_dag_blocked,5000,24,2,0.259414335
openmp_task_dag_blocked,5000,24,3,0.258903078
openmp_task_dag_blocked,5000,24,4,0.258878897
openmp_task_dag_blocked,5000,25,0,0.252139381
openmp_task_dag_blocked,5000,25,1,0.25093223
openmp_task_dag_blocked,5000,25,2,0.250392699
openmp_task_dag_blocked,5000,25,3,0.252703366
openmp_task_dag_blocked,5000,25,4,0.251488714
openmp_task_dag_blocked,5000,26,0,0.243793413
openmp_task_dag_blocked,5000,26,1,0.243894854
openmp_task_dag_blocked,5000,26,2,0.245546682
openmp_task_dag_blocked,5000,26,3,0.245806943
openmp_task_dag_blocked,5000,26,4,0.245404107
openmp_task_dag_blocked,5000,27,0,0.236458751
openmp_task_dag_blocked,5000,27,1,0.236177498
openmp_task_dag_blocked,5000,27,2,0.235006364
openmp_task_dag_blocked,5000,27,3,0.236722185
openmp_task_dag_blocked,5000,27,4,0.235229438
openmp_task_dag_blocked,5000,28,0,0.232506079
openmp_task_dag_blocked,5000,28,1,0.232132174
openmp_task_dag_blocked,5000,28,2,0.233882017
openmp_task_dag_blocked,5000,28,3,0.232676234
openmp_task_dag_blocked,5000,28,4,0.232293946
openmp_task_dag_blocked,5000,29,0,0.227914547
openmp_task_dag_blocked,5000,29,1,0.2290022
openmp_task_dag_blocked,5000,29,2,0.226906013
openmp_task_dag_blocked,5000,29,3,0.227871683
openmp_task_dag_blocked,5000,29,4,0.226984016
openmp_task_dag_blocked,5000,30,0,0.222774351
openmp_task_dag_blocked,5000,30,1,0.223502221
openmp_task_dag_blocked,5000,30,2,0.223256033
openmp_task_dag_blocked,5000,30,3,0.222532534
openmp_task_dag_blocked,5000,30,4,0.223879841
openmp_task_dag_blocked,5000,31,0,0.217867707
openmp_task_dag_blocked,5000,31,1,0.21832729
openmp_task_dag_blocked,5000,31,2,0.218329054
openmp_task_dag_blocked,5000,31,3,0.218159494
openmp_task_dag_blocked,5000,31,4,0.216888469
openmp_task_dag_blocked,5000,32,0,0.21356913
openmp_task_dag_blocked,5000,32,1,0.213970314
openmp_task_dag_blocked,5000,32,2,0.215115962
openmp_task_dag_blocked,5000,32,3,0.21320516
openmp_task_dag_blocked,5000,32,4,0.213481166
openmp_task_dag_blocked,5000,33,0,0.210239608
openmp_task_dag_blocked,5000,33,1,0.20887149
openmp_task_dag_blocked,5000,33,2,0.210051864
openmp_task_dag_blocked,5000,33,3,0.209777698
openmp_task_dag_blocked,5000,33,4,0.208637196
openmp_task_dag_blocked,5000,34,0,0.206306718
openmp_task_dag_blocked,5000,34,1,0.206614552
openmp_task_dag_blocked,5000,34,2,0.206661211
openmp_task_dag_blocked,5000,34,3,0.20646995
openmp_task_dag_blocked,5000,34,4,0.205495791
openmp_task_dag_blocked,5000,35,0,0.203282711
openmp_task_dag_blocked,5000,35,1,0.202199369
openmp_task_dag_blocked,5000,35,2,0.202337118
openmp_task_dag_blocked,5000,35,3,0.203349676
openmp_task_dag_blocked,5000,35,4,0.202110169
openmp_task_dag_blocked,5000,36,0,0.197756114
openmp_task_dag_blocked,5000,36,1,0.198546504
openmp_task_dag_blocked,5000,36,2,0.19714028
openmp_task_dag_blocked,5000,36,3,0.198160013
openmp_task_dag_blocked,5000,36,4,0.198411657
openmp_task_dag_blocked,5000,37,0,0.195657439
openmp_task_dag_blocked,5000,37,1,0.195757683
openmp_task_dag_blocked,5000,37,2,0.194384273
openmp_task_dag_blocked,5000,37,3,0.195416933
openmp_task_dag_blocked,5000,37,4,0.195055714
openmp_task_dag_blocked,5000,38,0,0.193096805
openmp_task_dag_blocked,5000,38,1,0.193079775
openmp_task_dag_blocked,5000,38,2,0.191568789
openmp_task_dag_blocked,5000,38,3,0.192520333
openmp_task_dag_blocked,5000,38,4,0.192072289
openmp_task_dag_blocked,5000,39,0,0.190245509
openmp_task_dag_blocked,5000,39,1,0.191501558
openmp_task_dag_blocked,5000,39,2,0.191370987
openmp_task_dag_blocked,5000,39,3,0.19179671
openmp_task_dag_blocked,5000,39,4,0.191717874
openmp_task_dag_blocked,5000,40,0,0.188602656
openmp_task_dag_blocked,5000,40,1,0.18798416
openmp_task_dag_blocked,5000,40,2,0.188182382
openmp_task_dag_blocked,5000,40,3,0.188069294
openmp_task_dag_blocked,5000,40,4,0.189496097
openmp_task_dag_blocked,5000,41,0,0.189253055
openmp_task_dag_blocked,5000,41,1,0.188561578
openmp_task_dag_blocked,5000,41,2,0.18967573
openmp_task_dag_blocked,5000,41,3,0.18808613
openmp_task_dag_blocked,5000,41,4,0.189569203
openmp_task_dag_blocked,5000,42,0,0.186247945
openmp_task_dag_blocked,5000,42,1,0.185921274
openmp_task_dag_blocked,5000,42,2,0.185863204
openmp_task_dag_blocked,5000,42,3,0.185895035
openmp_task_dag_blocked,5000,42,4,0.186404306
openmp_task_dag_blocked,5000,43,0,0.186668434
openmp_task_dag_blocked,5000,43,1,0.184919892
openmp_task_dag_blocked,5000,43,2,0.185482132
openmp_task_dag_blocked,5000,43,3,0.185794349
openmp_task_dag_blocked,5000,43,4,0.185375975
openmp_task_dag_blocked,5000,44,0,0.183928254
openmp_task_dag_blocked,5000,44,1,0.182612982
openmp_task_dag_blocked,5000,44,2,0.182984425
openmp_task_dag_blocked,5000,44,3,0.182789622
openmp_task_dag_blocked,5000,44,4,0.18258613
openmp_task_dag_blocked,5000,45,0,0.182324616
openmp_task_dag_blocked,5000,45,1,0.181743572
openmp_task_dag_blocked,5000,45,2,0.181353792
openmp_task_dag_blocked,5000,45,3,0.181723565
openmp_task_dag_blocked,5000,45,4,0.18166947
openmp_task_dag_blocked,5000,46,0,0.179304316
openmp_task_dag_blocked,5000,46,1,0.179428641
openmp_task_dag_blocked,5000,46,2,0.180592467
openmp_task_dag_blocked,5000,46,3,0.179696768
openmp_task_dag_blocked,5000,46,4,0.179850825
openmp_task_dag_blocked,5000,47,0,0.176657027
openmp_task_dag_blocked,5000,47,1,0.177517985
openmp_task_dag_blocked,5000,47,2,0.177133202
openmp_task_dag_blocked,5000,47,3,0.176161478
openmp_task_dag_blocked,5000,47,4,0.177719161
openmp_task_dag_blocked,5000,48,0,0.175996685
openmp_task_dag_blocked,5000,48,1,0.175391094
openmp_task_dag_blocked,5000,48,2,0.175685286
openmp_task_dag_blocked,5000,48,3,0.176617149
openmp_task_dag_blocked,5000,48,4,0.17612091
openmp_task_dag_blocked,5000,49,0,0.174265254
openmp_task_dag_blocked,5000,49,1,0.173792518
openmp_task_dag_blocked,5000,49,2,0.173838399
openmp_task_dag_blocked,5000,49,3,0.172921773
openmp_task_dag_blocked,5000,49,4,0.173253319
openmp_task_dag_blocked,5000,50,0,0.181265713
openmp_task_dag_blocked,5000,50,1,0.179993076
openmp_task_dag_blocked,5000,50,2,0.180611455
openmp_task_dag_blocked,5000,50,3,0.181246931
openmp_task_dag_blocked,5000,50,4,0.180257724
openmp_task_dag_blocked,5000,51,0,0.176442731
openmp_task_dag_blocked,5000,51,1,0.175705077
openmp_task_dag_blocked,5000,51,2,0.175733309
openmp_task_dag_blocked,5000,51,3,0.175826982
openmp_task_dag_blocked,5000,51,4,0.175859135
openmp_task_dag_blocked,5000,52,0,0.172696441
openmp_task_dag_blocked,5000,52,1,0.172342317
openmp_task_dag_blocked,5000,52,2,0.171277822
openmp_task_dag_blocked,5000,52,3,0.171346231
openmp_task_dag_blocked,5000,52,4,0.172479892
openmp_task_dag_blocked,5000,53,0,0.170090925
openmp_task_dag_blocked,5000,53,1,0.1700884
openmp_task_dag_blocked,5000,53,2,0.169574101
openmp_task_dag_blocked,5000,53,3,0.169140214
openmp_task_dag_blocked,5000,53,4,0.169023901
openmp_task_dag_blocked,5000,54,0,0.167102913
openmp_task_dag_blocked,5000,54,1,0.166729469
openmp_task_dag_blocked,5000,54,2,0.166263699
openmp_task_dag_blocked,5000,54,3,0.166174415
openmp_task_dag_blocked,5000,54,4,0.165790218
openmp_task_dag_blocked,5000,55,0,0.166144226
openmp_task_dag_blocked,5000,55,1,0.165673484
openmp_task_dag_blocked,5000,55,2,0.165936315
openmp_task_dag_blocked,5000,55,3,0.165457022
openmp_task_dag_blocked,5000,55,4,0.167010169
openmp_task_dag_blocked,5000,56,0,0.163252142
openmp_task_dag_blocked,5000,56,1,0.163781252
openmp_task_dag_blocked,5000,56,2,0.163662281
openmp_task_dag_blocked,5000,56,3,0.162895902
openmp_task_dag_blocked,5000,56,4,0.164044505
openmp_task_dag_blocked,5000,57,0,0.163455951
openmp_task_dag_blocked,5000,57,1,0.163701648
openmp_task_dag_blocked,5000,57,2,0.163707139
openmp_task_dag_blocked,5000,57,3,0.163558884
openmp_task_dag_blocked,5000,57,4,0.163014422
openmp_task_dag_blocked,5000,58,0,0.164124789
openmp_task_dag_blocked,5000,58,1,0.164159275
openmp_task_dag_blocked,5000,58,2,0.16449255
openmp_task_dag_blocked,5000,58,3,0.164679791
openmp_task_dag_blocked,5000,58,4,0.164808783
openmp_task_dag_blocked,5000,59,0,0.16481561
openmp_task_dag_blocked,5000,59,1,0.164550792
openmp_task_dag_blocked,5000,59,2,0.165742919
openmp_task_dag_blocked,5000,59,3,0.164744716
openmp_task_dag_blocked,5000,59,4,0.165489763
openmp_task_dag_blocked,5000,60,0,0.163331278
openmp_task_dag_blocked,5000,60,1,0.163318134
openmp_task_dag_blocked,5000,60,2,0.163621682
openmp_task_dag_blocked,5000,60,3,0.162889804
openmp_task_dag_blocked,5000,60,4,0.1628151
openmp_task_dag_blocked,5000,61,0,0.160937594
openmp_task_dag_blocked,5000,61,1,0.161787471
openmp_task_dag_blocked,5000,61,2,0.161697049
openmp_task_dag_blocked,5000,61,3,0.16058554
openmp_task_dag_blocked,5000,61,4,0.160745917
openmp_task_dag_blocked,5000,62,0,0.159620794
openmp_task_dag_blocked,5000,62,1,0.16028134
openmp_task_dag_blocked,5000,62,2,0.159617757
openmp_task_dag_blocked,5000,62,3,0.16028682
openmp_task_dag_blocked,5000,62,4,0.159848121
openmp_task_dag_blocked,5000,63,0,0.160626218
openmp_task_dag_blocked,5000,63,1,0.161228346
openmp_task_dag_blocked,5000,63,2,0.160977084
openmp_task_dag_blocked,5000,63,3,0.161479372
openmp_task_dag_blocked,5000,63,4,0.161042033
openmp_task_dag_blocked,5000,64,0,0.161170584
openmp_task_dag_blocked,5000,64,1,0.160631513
openmp_task_dag_blocked,5000,64,2,0.160936228
openmp_task_dag_blocked,5000,64,3,0.160648539
openmp_task_dag_blocked,5000,64,4,0.16160929
openmp_task_dag_blocked,5000,65,0,0.159072515
openmp_task_dag_blocked,5000,65,1,0.15919196
openmp_task_dag_blocked,5000,65,2,0.159800087
openmp_task_dag_blocked,5000,65,3,0.160281055
openmp_task_dag_blocked,5000,65,4,0.158982151
openmp_task_dag_blocked,5000,66,0,0.158678709
openmp_task_dag_blocked,5000,66,1,0.158532994
openmp_task_dag_blocked,5000,66,2,0.15889517
openmp_task_dag_blocked,5000,66,3,0.159184132
openmp_task_dag_blocked,5000,66,4,0.158739883
openmp_task_dag_blocked,5000,67,0,0.157810683
openmp_task_dag_blocked,5000,67,1,0.157852754
openmp_task_dag_blocked,5000,67,2,0.158290873
openmp_task_dag_blocked,5000,67,3,0.158505332
openmp_task_dag_blocked,5000,67,4,0.157455572
openmp_task_dag_blocked,5000,68,0,0.161479159
openmp_task_dag_blocked,5000,68,1,0.162373486
openmp_task_dag_blocked,5000,68,2,0.161896106
openmp_task_dag_blocked,5000,68,3,0.162065219
openmp_task_dag_blocked,5000,68,4,0.16161244
openmp_task_dag_blocked,5000,69,0,0.157330718
openmp_task_dag_blocked,5000,69,1,0.157523995
openmp_task_dag_blocked,5000,69,2,0.156809048
openmp_task_dag_blocked,5000,69,3,0.156071832
openmp_task_dag_blocked,5000,69,4,0.157151268
openmp_task_dag_blocked,5000,70,0,0.156536552
openmp_task_dag_blocked,5000,70,1,0.156472148
openmp_task_dag_blocked,5000,70,2,0.156744931
openmp_task_dag_blocked,5000,70,3,0.157035624
openmp_task_dag_blocked,5000,70,4,0.156734337
openmp_task_dag_blocked,5000,71,0,0.15997897
openmp_task_dag_blocked,5000,71,1,0.160474071
openmp_task_dag_blocked,5000,71,2,0.160036233
openmp_task_dag_blocked,5000,71,3,0.160391284
openmp_task_dag_blocked,5000,71,4,0.160128251
openmp_task_dag_blocked,5000,72,0,0.154643315
openmp_task_dag_blocked,5000,72,1,0.154399539
openmp_task_dag_blocked,5000,72,2,0.154497917
openmp_task_dag_blocked,5000,72,3,0.155110737
openmp_task_dag_blocked,5000,72,4,0.154470427
openmp_task_dag_blocked,5000,73,0,0.157775066
openmp_task_dag_blocked,5000,73,1,0.159277075
openmp_task_dag_blocked,5000,73,2,0.159251978
openmp_task_dag_blocked,5000,73,3,0.158564355
openmp_task_dag_blocked,5000,73,4,0.159051171
openmp_task_dag_blocked,5000,74,0,0.157558162
openmp_task_dag_blocked,5000,74,1,0.158231815
openmp_task_dag_blocked,5000,74,2,0.156977934
openmp_task_dag_blocked,5000,74,3,0.157983973
openmp_task_dag_blocked,5000,74,4,0.158070608
openmp_task_dag_blocked,5000,75,0,0.154204972
openmp_task_dag_blocked,5000,75,1,0.152803924
openmp_task_dag_blocked,5000,75,2,0.152828002
openmp_task_dag_blocked,5000,75,3,0.15384709
openmp_task_dag_blocked,5000,75,4,0.153788644
openmp_task_dag_blocked,5000,76,0,0.154815714
openmp_task_dag_blocked,5000,76,1,0.154324631
openmp_task_dag_blocked,5000,76,2,0.154901962
openmp_task_dag_blocked,5000,76,3,0.154496676
openmp_task_dag_blocked,5000,76,4,0.154042118
